epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7535.78,1.43608,0.90152,1.1195,0.68958,0.53347,0.61453,0.30612,1.47005,0.92724,1.15089,0.007228,0.007228,0.007228
44,7710.04,1.44175,0.90078,1.11956,0.74269,0.57672,0.64705,0.32301,1.45784,0.90696,1.14529,0.007162,0.007162,0.007162
45,7883.96,1.42751,0.89313,1.11413,0.73762,0.55601,0.63514,0.31412,1.45946,0.91281,1.14634,0.007096,0.007096,0.007096
46,8058.18,1.4299,0.89537,1.11809,0.76331,0.58478,0.65675,0.32922,1.4584,0.9103,1.14538,0.00703,0.00703,0.00703
47,8233.4,1.42612,0.89203,1.11588,0.70617,0.56078,0.63863,0.30943,1.4419,0.89918,1.13785,0.006964,0.006964,0.006964
48,8407.71,1.41744,0.88441,1.10846,0.71221,0.59389,0.64755,0.31432,1.45134,0.89899,1.14162,0.006898,0.006898,0.006898
49,8582.32,1.41421,0.88295,1.11436,0.69716,0.54837,0.64053,0.31826,1.42059,0.88389,1.13178,0.006832,0.006832,0.006832
50,8757.3,1.41225,0.87824,1.10611,0.78122,0.57103,0.68121,0.33198,1.42554,0.88256,1.13468,0.006766,0.006766,0.006766
51,8932.94,1.4125,0.88037,1.10801,0.74544,0.60061,0.66451,0.33397,1.42315,0.87616,1.13421,0.0067,0.0067,0.0067
52,9108.12,1.41108,0.87579,1.10459,0.79193,0.56928,0.65418,0.32555,1.44444,0.89153,1.13653,0.006634,0.006634,0.006634
53,9282.4,1.40739,0.87593,1.10484,0.69358,0.59494,0.64811,0.31968,1.44058,0.88496,1.13231,0.006568,0.006568,0.006568
54,9458.09,1.40471,0.87269,1.10094,0.79837,0.59069,0.67495,0.34742,1.42458,0.88,1.13298,0.006502,0.006502,0.006502
55,9635.6,1.38938,0.86113,1.09517,0.70365,0.62922,0.68107,0.34318,1.41761,0.86703,1.1281,0.006436,0.006436,0.006436
56,9812,1.39525,0.86571,1.09807,0.77893,0.57572,0.67268,0.33482,1.42773,0.87055,1.13113,0.00637,0.00637,0.00637
57,9989.38,1.39874,0.86446,1.09961,0.80462,0.59662,0.69915,0.35657,1.41039,0.86254,1.12154,0.006304,0.006304,0.006304
58,10166.6,1.39225,0.8614,1.09923,0.74637,0.57608,0.66043,0.33635,1.42143,0.86993,1.12729,0.006238,0.006238,0.006238
59,10343.3,1.38827,0.857,1.09656,0.73532,0.61494,0.67719,0.33604,1.42297,0.86791,1.12766,0.006172,0.006172,0.006172
