epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,124520,1.31554,0.62923,1.43593,0.94062,0.88509,0.95127,0.61133,1.29112,0.62184,1.65754,0.005743,0.005743,0.005743
45,127332,1.2943,0.61994,1.42918,0.94718,0.89244,0.95589,0.61121,1.28893,0.60997,1.65891,0.005644,0.005644,0.005644
46,130194,1.30511,0.61829,1.43315,0.95028,0.8934,0.95657,0.61113,1.29503,0.60431,1.65942,0.005545,0.005545,0.005545
47,133046,1.29794,0.61796,1.41858,0.94897,0.89374,0.95672,0.61942,1.27348,0.59684,1.64713,0.005446,0.005446,0.005446
48,135901,1.30434,0.61753,1.431,0.95175,0.89292,0.95794,0.61989,1.27275,0.59074,1.64811,0.005347,0.005347,0.005347
49,138768,1.29191,0.61102,1.42672,0.95546,0.89669,0.95797,0.61315,1.28401,0.59532,1.65771,0.005248,0.005248,0.005248
50,141577,1.29331,0.60974,1.42261,0.95549,0.89882,0.95722,0.61633,1.28015,0.59543,1.65439,0.005149,0.005149,0.005149
51,144420,1.29672,0.60584,1.42594,0.95885,0.8981,0.95905,0.61811,1.27734,0.58877,1.65311,0.00505,0.00505,0.00505
52,147257,1.29324,0.60711,1.42569,0.95559,0.90243,0.96104,0.61696,1.27852,0.57984,1.65608,0.004951,0.004951,0.004951
53,150085,1.2891,0.60318,1.42353,0.95821,0.89767,0.96052,0.62334,1.26557,0.57632,1.64559,0.004852,0.004852,0.004852
54,152945,1.28297,0.59894,1.41582,0.9564,0.9009,0.96074,0.62234,1.26869,0.57428,1.64671,0.004753,0.004753,0.004753
55,155806,1.28237,0.59784,1.41602,0.96353,0.89484,0.96067,0.62006,1.27691,0.57558,1.65465,0.004654,0.004654,0.004654
56,158644,1.27961,0.59694,1.411,0.95648,0.89665,0.96175,0.61938,1.27728,0.57519,1.65572,0.004555,0.004555,0.004555
57,161438,1.27684,0.5953,1.41019,0.95131,0.9013,0.95991,0.6173,1.28094,0.57844,1.65703,0.004456,0.004456,0.004456
58,164121,1.27929,0.59735,1.40594,0.95231,0.90189,0.9593,0.61144,1.29118,0.58137,1.6638,0.004357,0.004357,0.004357
59,166296,1.27167,0.59246,1.40844,0.94678,0.90642,0.95982,0.61162,1.28852,0.57897,1.6624,0.004258,0.004258,0.004258
60,168194,1.26602,0.58803,1.40285,0.95091,0.90472,0.96041,0.61253,1.29185,0.57778,1.66354,0.004159,0.004159,0.004159
61,170073,1.2636,0.58876,1.40093,0.94838,0.90448,0.95983,0.61368,1.28979,0.57648,1.6612,0.00406,0.00406,0.00406
62,171945,1.26926,0.5863,1.4067,0.95046,0.90376,0.95994,0.61275,1.29197,0.57384,1.66235,0.003961,0.003961,0.003961
63,173853,1.26412,0.58145,1.40245,0.94743,0.90846,0.96046,0.61263,1.29219,0.57149,1.66394,0.003862,0.003862,0.003862
64,175771,1.26015,0.58436,1.39758,0.95377,0.9046,0.95999,0.61419,1.28862,0.57105,1.66288,0.003763,0.003763,0.003763
65,177658,1.26136,0.5814,1.39969,0.9542,0.90349,0.95983,0.61312,1.29091,0.573,1.66509,0.003664,0.003664,0.003664
66,179560,1.25351,0.58043,1.39221,0.95497,0.90429,0.96059,0.61608,1.28338,0.571,1.65796,0.003565,0.003565,0.003565
67,181458,1.25042,0.57676,1.39141,0.9568,0.9034,0.96103,0.6187,1.27797,0.56748,1.65237,0.003466,0.003466,0.003466
68,183352,1.25285,0.57626,1.39494,0.95031,0.90762,0.96089,0.62214,1.26956,0.56441,1.64456,0.003367,0.003367,0.003367
69,185227,1.24767,0.57589,1.39136,0.95078,0.90942,0.96173,0.62299,1.26936,0.56407,1.64311,0.003268,0.003268,0.003268
70,187126,1.24802,0.57066,1.38929,0.95342,0.91086,0.9623,0.62536,1.26705,0.56336,1.64083,0.003169,0.003169,0.003169
71,189040,1.23892,0.56471,1.38377,0.95286,0.91054,0.96151,0.62664,1.2634,0.56218,1.63772,0.00307,0.00307,0.00307
72,190964,1.2459,0.57111,1.39026,0.95233,0.9096,0.96171,0.62733,1.2614,0.56153,1.63597,0.002971,0.002971,0.002971
