epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,46506.2,1.31585,0.62838,1.43785,0.95825,0.88191,0.95588,0.62035,1.28179,0.61093,1.65908,0.006535,0.006535,0.006535
37,47786,1.30774,0.62615,1.4356,0.94574,0.88601,0.9519,0.6276,1.26893,0.62078,1.64398,0.006436,0.006436,0.006436
38,49062.3,1.3134,0.62384,1.43745,0.95158,0.884,0.95477,0.62597,1.26649,0.61456,1.64118,0.006337,0.006337,0.006337
39,50338.3,1.30117,0.61397,1.42471,0.94796,0.88641,0.95363,0.61119,1.30061,0.62056,1.67277,0.006238,0.006238,0.006238
40,51614.9,1.30292,0.61626,1.42932,0.94914,0.88799,0.95503,0.62413,1.26318,0.613,1.63791,0.006139,0.006139,0.006139
41,52891.8,1.29274,0.60922,1.42067,0.9484,0.89087,0.95491,0.62056,1.2726,0.61084,1.65017,0.00604,0.00604,0.00604
42,54168.5,1.2877,0.61183,1.42359,0.95247,0.89072,0.95647,0.61648,1.29619,0.6118,1.66688,0.005941,0.005941,0.005941
43,55449.2,1.2956,0.60709,1.4206,0.95235,0.88599,0.95708,0.61932,1.28784,0.60555,1.65829,0.005842,0.005842,0.005842
44,56725.6,1.29017,0.60681,1.42288,0.9506,0.89241,0.95772,0.61938,1.27663,0.60234,1.64884,0.005743,0.005743,0.005743
45,58002.9,1.28607,0.60116,1.41506,0.95004,0.88411,0.95349,0.61539,1.29155,0.61256,1.66036,0.005644,0.005644,0.005644
46,59280.4,1.28884,0.6024,1.4187,0.95446,0.88798,0.95429,0.61773,1.28682,0.60202,1.66061,0.005545,0.005545,0.005545
47,60557.1,1.2774,0.5966,1.41736,0.95779,0.89099,0.95891,0.6183,1.28016,0.591,1.65691,0.005446,0.005446,0.005446
48,61834.3,1.28068,0.59377,1.40965,0.95973,0.89283,0.96015,0.6197,1.27206,0.58269,1.64927,0.005347,0.005347,0.005347
49,63121.7,1.27587,0.5933,1.408,0.95808,0.89195,0.95907,0.62277,1.27261,0.5813,1.64965,0.005248,0.005248,0.005248
50,64400.9,1.28174,0.592,1.41,0.95151,0.89834,0.95954,0.62449,1.26505,0.57529,1.64044,0.005149,0.005149,0.005149
51,65678.2,1.27053,0.58746,1.40874,0.95421,0.89868,0.95833,0.62492,1.26785,0.57935,1.64032,0.00505,0.00505,0.00505
52,66954.2,1.26507,0.5843,1.40157,0.95504,0.8999,0.96013,0.62924,1.25961,0.57559,1.63403,0.004951,0.004951,0.004951
53,68231.7,1.26519,0.58498,1.39926,0.95941,0.89725,0.9605,0.62947,1.25678,0.57776,1.6334,0.004852,0.004852,0.004852
54,69512.5,1.26666,0.58659,1.39781,0.95575,0.89834,0.96109,0.63209,1.25142,0.57649,1.63106,0.004753,0.004753,0.004753
55,70791.6,1.26614,0.58332,1.39968,0.9553,0.90014,0.96001,0.63251,1.24657,0.57646,1.62663,0.004654,0.004654,0.004654
56,72070.7,1.25567,0.57966,1.38985,0.95839,0.89894,0.96156,0.63583,1.24352,0.57686,1.62252,0.004555,0.004555,0.004555
57,73349.5,1.2584,0.5787,1.39844,0.95761,0.89762,0.96066,0.63753,1.23581,0.5765,1.61682,0.004456,0.004456,0.004456
58,74627.8,1.25312,0.57303,1.39169,0.95771,0.89753,0.96008,0.63613,1.23865,0.57425,1.61758,0.004357,0.004357,0.004357
59,75908.3,1.24783,0.57452,1.3888,0.95936,0.89857,0.96064,0.63855,1.23844,0.5724,1.61681,0.004258,0.004258,0.004258
60,77188.6,1.24546,0.56872,1.38795,0.96287,0.89509,0.96127,0.63967,1.23766,0.5698,1.61749,0.004159,0.004159,0.004159
61,78468.3,1.24567,0.57284,1.38644,0.96614,0.89357,0.96175,0.64126,1.2326,0.56646,1.6124,0.00406,0.00406,0.00406
62,79766,1.23477,0.56146,1.38143,0.96307,0.89581,0.96121,0.63946,1.23683,0.56524,1.61537,0.003961,0.003961,0.003961
