epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,36573.5,1.3482,0.66364,1.45892,0.95504,0.89244,0.95453,0.63457,1.24907,0.63608,1.62601,0.006931,0.006931,0.006931
33,37712.6,1.34402,0.66085,1.45611,0.95608,0.89144,0.95353,0.63265,1.25354,0.62577,1.62686,0.006832,0.006832,0.006832
34,38841.6,1.3412,0.65414,1.46068,0.95455,0.88552,0.95347,0.63327,1.26328,0.63888,1.63831,0.006733,0.006733,0.006733
35,39970.3,1.34228,0.64969,1.45813,0.95633,0.89099,0.9525,0.62728,1.26973,0.63216,1.6467,0.006634,0.006634,0.006634
36,41101.8,1.33835,0.64983,1.45462,0.95427,0.88983,0.95438,0.62431,1.2703,0.62924,1.65098,0.006535,0.006535,0.006535
37,42231,1.32993,0.64805,1.45212,0.95561,0.88786,0.9532,0.62882,1.26729,0.63748,1.64369,0.006436,0.006436,0.006436
38,43363.6,1.33814,0.64461,1.45372,0.9573,0.89115,0.9551,0.62938,1.26285,0.62038,1.63999,0.006337,0.006337,0.006337
39,44499.6,1.32402,0.63582,1.44067,0.95751,0.89299,0.95592,0.62838,1.26409,0.61146,1.64727,0.006238,0.006238,0.006238
40,45635.8,1.3234,0.63941,1.4423,0.96143,0.89051,0.95673,0.63253,1.25707,0.61362,1.6362,0.006139,0.006139,0.006139
41,46812.3,1.31387,0.63104,1.43431,0.95688,0.89009,0.9552,0.63365,1.26207,0.61598,1.64222,0.00604,0.00604,0.00604
42,48013.8,1.3129,0.63123,1.44068,0.95785,0.89515,0.95655,0.63022,1.25995,0.60066,1.63873,0.005941,0.005941,0.005941
43,49183.5,1.31386,0.62747,1.43601,0.96273,0.89232,0.95915,0.63362,1.25865,0.59576,1.63471,0.005842,0.005842,0.005842
44,50345.8,1.31041,0.62744,1.43618,0.96441,0.89316,0.95828,0.62965,1.26198,0.59377,1.63993,0.005743,0.005743,0.005743
45,51534.2,1.30608,0.62397,1.42959,0.96128,0.8972,0.95832,0.63256,1.25617,0.59501,1.63745,0.005644,0.005644,0.005644
46,52672.4,1.31246,0.62433,1.43464,0.95974,0.89665,0.95921,0.63644,1.2548,0.59302,1.63307,0.005545,0.005545,0.005545
47,53816.2,1.30071,0.61847,1.43301,0.96334,0.8957,0.95869,0.6385,1.24691,0.59008,1.62735,0.005446,0.005446,0.005446
48,55008.4,1.29977,0.61621,1.42272,0.96112,0.89624,0.95929,0.63531,1.24897,0.59129,1.6327,0.005347,0.005347,0.005347
49,56144.1,1.30004,0.61536,1.42443,0.9604,0.89675,0.95838,0.63363,1.25022,0.59145,1.63594,0.005248,0.005248,0.005248
50,57268.1,1.30106,0.61434,1.42534,0.96278,0.89292,0.95838,0.63632,1.24705,0.5868,1.63234,0.005149,0.005149,0.005149
51,58391.2,1.29178,0.61153,1.42372,0.96318,0.89111,0.95803,0.63661,1.24415,0.59145,1.62517,0.00505,0.00505,0.00505
52,59514.7,1.28278,0.6053,1.41405,0.96221,0.89617,0.9594,0.63704,1.24336,0.58736,1.62511,0.004951,0.004951,0.004951
53,60638.3,1.28504,0.60668,1.41201,0.96163,0.89701,0.95997,0.63626,1.25175,0.58845,1.63209,0.004852,0.004852,0.004852
54,61765.5,1.28978,0.60641,1.41361,0.95734,0.89834,0.9591,0.63692,1.24881,0.58846,1.63296,0.004753,0.004753,0.004753
55,62892.2,1.29237,0.60374,1.41629,0.95627,0.89858,0.95851,0.63768,1.2537,0.58286,1.63653,0.004654,0.004654,0.004654
56,64017.1,1.27666,0.59704,1.40396,0.95915,0.89646,0.95754,0.64105,1.24678,0.58539,1.62853,0.004555,0.004555,0.004555
57,65142.5,1.2794,0.5981,1.41203,0.96027,0.89725,0.95852,0.6429,1.24003,0.58623,1.62319,0.004456,0.004456,0.004456
58,66269.4,1.27491,0.59468,1.40645,0.96034,0.89842,0.95829,0.64337,1.23601,0.58615,1.62104,0.004357,0.004357,0.004357
59,67400.2,1.27088,0.5954,1.40443,0.96137,0.89774,0.95969,0.64624,1.23163,0.58379,1.61615,0.004258,0.004258,0.004258
60,68527.3,1.26901,0.58978,1.40288,0.96289,0.90014,0.96017,0.64488,1.23418,0.58306,1.61793,0.004159,0.004159,0.004159
61,69650.6,1.26822,0.59188,1.40175,0.96166,0.90022,0.95919,0.64341,1.23547,0.58072,1.6191,0.00406,0.00406,0.00406
62,70772.5,1.25789,0.58632,1.39548,0.96423,0.89786,0.95992,0.64515,1.23497,0.57939,1.61806,0.003961,0.003961,0.003961
63,71894.3,1.26172,0.58413,1.39589,0.96654,0.89778,0.9595,0.6457,1.23041,0.57792,1.61317,0.003862,0.003862,0.003862
64,73025.7,1.26294,0.58071,1.39319,0.96298,0.8993,0.95906,0.64641,1.22921,0.57685,1.6125,0.003763,0.003763,0.003763
65,74148.2,1.26294,0.58412,1.39523,0.9597,0.90171,0.95895,0.64723,1.22856,0.5762,1.61222,0.003664,0.003664,0.003664
66,75272.3,1.25293,0.57859,1.3922,0.96145,0.90121,0.95931,0.6473,1.22804,0.57596,1.61258,0.003565,0.003565,0.003565
67,76398.8,1.25634,0.57875,1.39005,0.96018,0.90219,0.95943,0.64656,1.22834,0.57741,1.61425,0.003466,0.003466,0.003466
68,77521.2,1.25072,0.57299,1.39282,0.96294,0.9013,0.95902,0.64554,1.22991,0.57469,1.61656,0.003367,0.003367,0.003367
69,78645,1.25283,0.57997,1.38858,0.96238,0.90195,0.95916,0.6449,1.23229,0.5725,1.61952,0.003268,0.003268,0.003268
70,79784.7,1.25161,0.57602,1.38766,0.9602,0.90087,0.95853,0.64391,1.23345,0.57365,1.62078,0.003169,0.003169,0.003169
71,80948,1.24616,0.56914,1.38549,0.96109,0.9034,0.95964,0.64311,1.23321,0.57227,1.62103,0.00307,0.00307,0.00307
72,82113.5,1.24238,0.56786,1.38353,0.96536,0.89955,0.95951,0.64366,1.2339,0.57131,1.62179,0.002971,0.002971,0.002971
73,83285.7,1.23533,0.56747,1.38074,0.9621,0.90171,0.95986,0.64311,1.23499,0.57105,1.62234,0.002872,0.002872,0.002872
74,84463,1.23874,0.5654,1.38099,0.96051,0.90195,0.9602,0.6433,1.23549,0.56957,1.62278,0.002773,0.002773,0.002773
75,85619.3,1.23754,0.56128,1.3799,0.96038,0.90224,0.96015,0.64402,1.23518,0.5688,1.62292,0.002674,0.002674,0.002674
76,86767.8,1.23137,0.5542,1.37317,0.96214,0.90001,0.9605,0.64421,1.23442,0.56826,1.62155,0.002575,0.002575,0.002575
77,88016.3,1.23292,0.56011,1.37063,0.96173,0.89966,0.96049,0.64444,1.2343,0.5683,1.62155,0.002476,0.002476,0.002476
78,89281.4,1.23395,0.55664,1.37088,0.96056,0.90087,0.96056,0.64408,1.23347,0.56802,1.62073,0.002377,0.002377,0.002377
79,90545.2,1.23036,0.55889,1.37156,0.96019,0.90059,0.96016,0.64391,1.2337,0.56754,1.62077,0.002278,0.002278,0.002278
80,91833.8,1.23029,0.55465,1.37347,0.9601,0.90135,0.96018,0.6442,1.23381,0.56674,1.62065,0.002179,0.002179,0.002179
81,93102,1.22589,0.55026,1.36967,0.96014,0.90195,0.96054,0.64434,1.23324,0.5657,1.6199,0.00208,0.00208,0.00208
82,94373.8,1.21446,0.54985,1.36031,0.96052,0.90253,0.96008,0.64388,1.23382,0.56556,1.62051,0.001981,0.001981,0.001981
83,95541.9,1.22189,0.5517,1.36702,0.95965,0.9024,0.95989,0.64346,1.23358,0.56523,1.62032,0.001882,0.001882,0.001882
84,96663.5,1.21494,0.5474,1.36392,0.96027,0.9026,0.95973,0.64356,1.23357,0.56457,1.62046,0.001783,0.001783,0.001783
85,97788.1,1.21177,0.54484,1.36053,0.95954,0.90276,0.95964,0.64351,1.23388,0.56409,1.62089,0.001684,0.001684,0.001684
86,98912.2,1.21135,0.54573,1.35841,0.95951,0.90304,0.95934,0.64332,1.2342,0.56404,1.62125,0.001585,0.001585,0.001585
87,100036,1.20711,0.54389,1.35569,0.96084,0.90149,0.95957,0.64356,1.23468,0.56372,1.62162,0.001486,0.001486,0.001486
88,101159,1.20706,0.54123,1.36277,0.96085,0.90147,0.9597,0.64369,1.23467,0.56329,1.62147,0.001387,0.001387,0.001387
89,102288,1.20122,0.54238,1.35239,0.96073,0.90207,0.95972,0.64339,1.23434,0.56312,1.62114,0.001288,0.001288,0.001288
90,103411,1.19648,0.53743,1.34645,0.96029,0.90255,0.95972,0.64344,1.23433,0.56265,1.62119,0.001189,0.001189,0.001189
91,104506,1.16265,0.49956,1.4008,0.96052,0.90259,0.95971,0.64347,1.23464,0.56229,1.62133,0.00109,0.00109,0.00109
92,105603,1.1546,0.49547,1.3957,0.96138,0.90328,0.95996,0.64373,1.23455,0.56195,1.62115,0.000991,0.000991,0.000991
93,106699,1.14291,0.48991,1.38948,0.96081,0.90372,0.95986,0.64378,1.23426,0.56161,1.62082,0.000892,0.000892,0.000892
94,107795,1.14216,0.48813,1.38556,0.96057,0.904,0.96006,0.64404,1.23414,0.56115,1.62053,0.000793,0.000793,0.000793
95,108891,1.1423,0.48704,1.3829,0.96092,0.90323,0.95997,0.6441,1.23406,0.56072,1.62026,0.000694,0.000694,0.000694
96,109985,1.14085,0.48545,1.38391,0.96085,0.90328,0.96008,0.64432,1.23403,0.56009,1.62012,0.000595,0.000595,0.000595
97,111081,1.1342,0.48272,1.38241,0.96078,0.90299,0.96033,0.64457,1.23409,0.55964,1.62007,0.000496,0.000496,0.000496
98,112178,1.13092,0.48281,1.37852,0.95972,0.90412,0.96026,0.64446,1.23409,0.55935,1.61994,0.000397,0.000397,0.000397
99,113268,1.12883,0.47619,1.37526,0.95983,0.90363,0.96026,0.64469,1.2341,0.55903,1.61985,0.000298,0.000298,0.000298
100,114364,1.12954,0.47856,1.37366,0.95924,0.90425,0.96034,0.64478,1.23407,0.5587,1.61977,0.000199,0.000199,0.000199
