epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,107894,1.29429,0.61167,1.41721,0.95613,0.89063,0.95519,0.62492,1.24863,0.59815,1.62619,0.005743,0.005743,0.005743
45,110371,1.27691,0.60499,1.41261,0.95917,0.8928,0.95674,0.62592,1.25637,0.59,1.62582,0.005644,0.005644,0.005644
46,112837,1.28584,0.60534,1.41612,0.96184,0.88798,0.95401,0.62245,1.26351,0.60176,1.63236,0.005545,0.005545,0.005545
47,115275,1.27701,0.60294,1.39952,0.95938,0.89048,0.9542,0.62558,1.26229,0.5972,1.62932,0.005446,0.005446,0.005446
48,117725,1.28545,0.6037,1.41346,0.9646,0.89316,0.95757,0.6297,1.24879,0.58285,1.62033,0.005347,0.005347,0.005347
49,120170,1.27286,0.59839,1.40935,0.96112,0.88449,0.95422,0.62328,1.26029,0.59326,1.62835,0.005248,0.005248,0.005248
50,122633,1.27587,0.59542,1.40596,0.95653,0.89521,0.95678,0.62589,1.25698,0.58412,1.62787,0.005149,0.005149,0.005149
51,125089,1.27048,0.59141,1.40467,0.9546,0.89913,0.95911,0.62749,1.25443,0.57924,1.62758,0.00505,0.00505,0.00505
52,127550,1.26839,0.59671,1.40577,0.95604,0.89954,0.95818,0.62818,1.25425,0.58466,1.62491,0.004951,0.004951,0.004951
53,130024,1.26846,0.58977,1.40459,0.95886,0.89472,0.95738,0.62649,1.25909,0.5845,1.62789,0.004852,0.004852,0.004852
54,132516,1.25988,0.5866,1.3958,0.95504,0.90099,0.95846,0.62624,1.26372,0.58016,1.63184,0.004753,0.004753,0.004753
55,134965,1.2621,0.58859,1.39814,0.95961,0.89852,0.95912,0.62649,1.26755,0.57959,1.63446,0.004654,0.004654,0.004654
56,137430,1.25787,0.5838,1.39276,0.95842,0.89545,0.95757,0.62309,1.27084,0.58003,1.6371,0.004555,0.004555,0.004555
57,139877,1.25633,0.58072,1.39267,0.9544,0.89999,0.95767,0.62443,1.26629,0.57959,1.6343,0.004456,0.004456,0.004456
58,142324,1.25553,0.58221,1.3863,0.95373,0.90126,0.95846,0.62339,1.26564,0.5784,1.63475,0.004357,0.004357,0.004357
59,144831,1.25304,0.57723,1.39132,0.95347,0.90147,0.95813,0.62493,1.26222,0.57771,1.63322,0.004258,0.004258,0.004258
60,147314,1.24346,0.57463,1.38301,0.95379,0.89918,0.95607,0.62281,1.26341,0.58287,1.63517,0.004159,0.004159,0.004159
61,149764,1.23812,0.57449,1.38007,0.95576,0.89304,0.95375,0.62025,1.26726,0.58595,1.63821,0.00406,0.00406,0.00406
62,152190,1.24567,0.57205,1.38702,0.95227,0.89638,0.95312,0.62059,1.2673,0.5836,1.63844,0.003961,0.003961,0.003961
63,154656,1.23871,0.56776,1.38152,0.95601,0.89749,0.95454,0.6226,1.26211,0.57887,1.6343,0.003862,0.003862,0.003862
